DATETIME,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,S_PU1,F_PU2,S_PU2,F_PU3,S_PU3,F_PU4,S_PU4,F_PU5,S_PU5,F_PU6,S_PU6,F_PU7,S_PU7,F_PU8,S_PU8,F_PU9,S_PU9,F_PU10,S_PU10,F_PU11,S_PU11,F_V2,S_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,ATT_FLAG
SYN/0071,5.514429,2.716916,3.480044,3.684637,2.884701,3.079650,3.561199,0.000000,0,0.000000,0,0.000000,0,34.851003,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,85.709995,1,2.700593,33.394320,26.544100,88.359571,26.944030,84.535819,18.783664,81.735040,19.036672,66.769802,29.328469,28.465567,0
SYN/0072,5.677874,2.858121,3.468225,3.900889,2.660196,3.512789,3.682659,0.000000,0,0.000000,0,37.736152,1,32.543661,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,24.117463,1,0.000000,0,0.000000,0,81.926398,1,2.733761,33.152048,26.267427,87.545011,26.306738,84.376611,18.766179,82.294057,18.884352,66.890733,29.140218,28.005751,0
SYN/0073,5.416629,3.065220,3.591869,3.770503,2.697439,4.102113,3.462972,102.070289,1,0.000000,0,32.471657,1,37.464942,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,28.692810,1,30.302810,1,0.000000,0,87.320654,1,3.337297,33.494949,26.946617,87.143340,26.808274,83.894505,18.930742,81.927214,18.512597,66.805069,29.482924,28.798662,0
SYN/0074,5.411079,3.428045,4.571352,3.755676,3.097939,3.995803,4.420725,100.306898,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,75.250208,1,3.123711,33.106050,26.353617,87.243336,26.289174,83.967774,18.767848,82.396751,18.998584,67.104839,29.261692,28.370030,0
SYN/0075,5.651877,3.799353,4.210557,4.019428,2.605808,3.917068,4.135273,0.000000,0,0.000000,0,0.000000,0,34.598809,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,29.993249,1,0.000000,0,0.000000,0,83.297866,1,2.771403,33.827198,27.063192,87.563375,25.842237,84.035578,19.269563,82.165923,18.874674,67.402601,29.545336,28.865318,0
SYN/0076,5.908840,4.301501,4.654049,4.240860,2.998382,3.752574,4.387764,0.000000,0,0.000000,0,35.043932,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,29.358609,1,0.000000,0,0.000000,0,0.000000,0,2.978996,33.388575,26.724706,87.437405,26.844477,84.362659,18.973405,82.043654,18.747510,67.413692,29.140397,28.013422,0
SYN/0077,5.867295,4.025236,4.730443,4.171323,3.025670,4.219208,4.077259,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,3.447037,33.607687,26.413817,87.998447,27.004715,84.540071,18.617539,82.060403,18.931855,66.557115,29.540808,29.181898,0
SYN/0078,5.891981,4.389365,4.654874,4.085356,3.176254,3.755252,3.907245,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,30.928239,1,0.000000,0,0.000000,0,0.000000,0,3.140947,33.713899,25.917544,87.353189,26.871365,84.286067,18.325866,82.311487,18.636865,67.523395,29.373649,28.561412,0
SYN/0079,6.036649,3.413743,4.288516,4.050478,3.255212,3.583700,3.752763,0.000000,0,0.000000,0,32.284083,1,34.969731,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,79.343926,1,2.953460,33.905922,26.839861,87.354962,26.487270,84.227047,18.604128,81.983294,18.801597,67.442063,29.762228,28.401237,0
SYN/0080,5.568827,3.958537,4.370854,4.177536,3.042226,3.642193,3.855043,0.000000,0,0.000000,0,0.000000,0,44.570707,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,29.937881,1,0.000000,0,0.000000,0,78.148391,1,2.946018,33.634945,26.097507,87.389975,26.395785,83.771355,18.773232,82.035639,18.680135,67.018587,29.394029,28.303277,0
SYN/0081,5.760872,4.140077,4.343529,4.109172,2.964209,3.963200,4.295999,0.000000,0,0.000000,0,34.113615,1,38.982539,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,2.690390,33.481004,26.290285,88.019741,26.786304,84.348582,18.943689,82.117969,18.541405,67.357163,29.066387,28.750613,0
SYN/0082,5.805843,3.484346,4.347136,4.030062,2.377696,3.840677,3.877329,0.000000,0,0.000000,0,34.434389,1,35.270222,1,0.000000,0,0.000000,0,0.000000,0,29.655862,1,0.000000,0,0.000000,0,0.000000,0,81.538940,1,2.824386,33.388787,26.128558,87.549135,27.052377,83.820671,18.549117,81.609420,19.318225,66.961298,29.392308,28.379165,0
SYN/0083,5.046083,3.112995,5.041001,4.156060,2.707058,3.823682,3.637223,101.480279,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,82.916278,1,3.606864,33.725044,26.661593,87.391660,26.014912,84.039944,19.166738,81.837399,18.591787,66.553595,29.925794,28.747714,0
SYN/0084,5.430969,3.387090,4.373013,3.751134,2.767247,3.371731,4.226948,99.396490,1,0.000000,0,0.000000,0,32.355724,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,30.032406,1,0.000000,0,0.000000,0,79.651550,1,3.940860,33.467439,26.164261,87.445111,26.830111,84.402682,19.068099,81.922744,18.972009,66.906932,29.322116,28.790941,0
SYN/0085,5.332874,2.400181,3.839814,3.744095,3.067581,2.795921,3.652139,96.097007,1,0.000000,0,0.000000,0,32.864816,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,81.896754,1,3.683279,33.190639,26.402752,87.565120,27.052645,84.777349,18.400693,82.748178,18.525432,67.394202,29.691149,28.201293,0
SYN/0086,5.097980,2.556987,4.166299,3.696134,2.889268,3.272620,3.466425,100.195440,1,0.000000,0,30.818949,1,32.729111,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,34.105408,1,0.000000,0,78.534325,1,3.973590,33.481695,26.437850,87.498118,26.233063,83.759408,19.089860,81.764980,19.717859,66.774178,29.022785,28.653042,0
SYN/0087,5.305241,2.460150,4.088830,3.219158,2.452366,2.824362,3.038148,94.033412,1,0.000000,0,0.000000,0,36.585634,1,0.000000,0,0.000000,0,53.761919,1,38.563251,1,29.994245,1,30.910401,1,0.000000,0,81.424970,1,3.351009,33.400267,26.154732,87.726485,26.471795,84.001048,18.701327,81.636880,19.093652,67.123585,29.141160,28.742564,0
SYN/0088,4.598853,1.744579,4.159957,3.432773,2.458413,3.079341,3.582108,99.631631,1,0.000000,0,42.551696,1,34.995521,1,0.000000,0,0.000000,0,59.722989,1,40.303681,1,35.492863,1,0.000000,0,0.000000,0,78.834016,1,3.565445,33.118114,26.206663,87.397126,26.769567,84.440216,18.983046,81.594874,18.706508,66.876165,29.660903,28.853455,0
SYN/0089,5.033953,1.925172,3.000000,3.156830,2.794548,2.896661,3.163485,98.073346,1,0.000000,0,0.000000,0,35.908651,1,0.000000,0,0.000000,0,53.630145,1,0.000000,0,0.000000,0,32.264586,1,0.000000,0,73.451714,1,2.851916,33.194565,26.559367,87.634140,26.555310,84.785283,18.519273,81.991770,18.891331,66.879118,29.408498,28.020015,0
SYN/0090,5.122972,1.927354,4.409420,3.493505,2.705611,2.984009,3.293851,98.953996,1,0.000000,0,34.499822,1,32.559605,1,0.000000,0,0.000000,0,57.726161,1,0.000000,0,30.777863,1,26.035908,1,0.000000,0,81.631604,1,3.970571,33.566595,26.815116,87.792219,26.988220,84.182287,19.617067,81.854381,18.570061,66.736984,30.099307,28.745834,0
SYN/0091,4.616801,2.726868,4.019937,3.903448,2.200656,2.937429,3.221125,97.188810,1,0.000000,0,44.439088,1,33.587025,1,0.000000,0,0.000000,0,0.000000,0,31.733148,1,0.000000,0,33.171568,1,0.000000,0,74.865815,1,3.118327,33.950371,26.520578,87.371341,26.448877,84.203971,19.120720,81.592521,18.547715,67.181887,29.370050,28.671558,0
SYN/0092,4.398135,2.450031,4.181065,3.637556,2.568015,3.038222,3.186620,97.642914,1,0.000000,0,33.031012,1,35.803401,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,32.987576,1,0.000000,0,78.289397,1,3.465483,33.364647,26.058502,87.467492,26.357646,83.998446,18.805263,82.353535,18.859771,67.841543,29.451152,28.412980,0
SYN/0093,4.847686,2.536911,4.047733,4.003210,2.418804,3.404160,3.458707,101.802871,1,0.000000,0,34.964265,1,28.098583,1,0.000000,0,0.000000,0,0.000000,0,29.564788,1,30.688381,1,28.432763,1,0.000000,0,83.217978,1,3.160494,33.228390,26.446224,87.890823,26.871448,84.000481,19.181213,81.764757,19.347863,66.759869,29.798544,28.303054,0
SYN/0094,5.553974,2.836528,3.695195,3.545552,2.806236,3.565793,3.485857,0.000000,0,0.000000,0,31.748104,1,35.940480,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,32.246442,1,27.999747,1,0.000000,0,78.527608,1,2.625377,33.600065,26.455654,87.806296,26.663834,84.272793,19.066985,81.987195,18.923867,66.882157,29.510912,28.700525,0
SYN/0095,4.869686,2.813678,3.909392,3.617053,2.497368,3.750323,3.809609,97.432263,1,0.000000,0,34.089882,1,36.020773,1,0.000000,0,0.000000,0,0.000000,0,33.544334,1,0.000000,0,0.000000,0,0.000000,0,78.273007,1,3.612711,33.459792,26.217528,87.367058,27.301529,84.120957,18.462904,81.790534,18.784530,67.264000,29.566439,28.702984,0
SYN/0096,5.006542,3.136176,3.937182,3.676071,2.616458,3.143483,3.912842,98.117939,1,0.000000,0,0.000000,0,38.452350,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,25.505881,1,0.000000,0,0.000000,0,83.070274,1,3.080207,33.205670,26.183029,87.492808,26.091385,83.773384,18.653449,82.025876,18.445822,67.065259,29.717566,28.109466,0
SYN/0097,5.267476,3.616958,4.178047,3.762912,3.110345,3.537549,4.024427,99.439072,1,0.000000,0,0.000000,0,32.806618,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,84.624788,1,4.167423,33.800550,26.828095,87.625611,26.001549,83.646764,18.976525,81.822406,18.525627,67.081176,29.584676,28.064173,0
SYN/0098,5.315337,4.003948,4.077413,4.123952,2.853054,3.913738,4.119466,94.545219,1,0.000000,0,0.000000,0,36.038167,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,3.459306,33.078451,26.689839,87.488889,26.602601,84.005762,19.393291,81.737031,18.698771,67.132235,29.072345,28.599156,0
SYN/0099,6.037127,3.369501,4.601386,3.462245,3.004346,3.759641,3.819143,0.000000,0,0.000000,0,27.332737,1,0.000000,0,0.000000,0,0.000000,0,46.168423,1,0.000000,0,35.230866,1,0.000000,0,0.000000,0,84.913541,1,2.777845,33.802730,25.992337,87.921977,26.378160,83.891449,18.834857,82.083203,18.651575,67.266186,29.225102,28.686112,0
SYN/0100,5.765679,3.668451,4.413995,4.090116,3.169858,4.551552,4.234294,0.000000,0,0.000000,0,0.000000,0,30.964136,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,30.414670,1,0.000000,0,0.000000,0,80.514837,1,2.799001,33.840582,26.632167,87.118123,26.406054,84.249655,19.133649,82.273030,18.885172,67.275574,29.419241,28.297844,0
SYN/0101,5.604584,3.780337,4.575967,3.712663,3.010281,3.999825,4.030096,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,78.248853,1,3.019483,33.626097,26.647701,87.358285,26.396453,83.388855,18.713561,81.842676,18.494125,67.149684,29.383216,27.822236,0
SYN/0102,5.764652,3.428670,4.745707,3.843630,3.106001,3.915051,4.160620,0.000000,0,0.000000,0,32.664452,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,86.635137,1,2.799327,33.477956,26.527837,87.592973,26.349815,83.735223,18.746750,81.677889,18.282018,66.861296,29.085872,28.675136,0
SYN/0103,5.863290,3.411189,4.508302,3.718129,2.990910,4.102657,4.251358,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,30.388229,1,0.000000,0,0.000000,0,81.196598,1,3.034539,33.783325,26.440981,87.968518,26.502398,84.165400,19.219294,81.706468,19.644334,67.212577,29.514249,28.657529,0
SYN/0104,6.196154,4.009823,4.064893,4.340502,2.991628,3.965159,3.790559,0.000000,0,0.000000,0,0.000000,0,42.929041,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,2.988673,33.025607,26.611257,88.182260,26.716368,84.638540,18.646169,82.070897,18.517052,67.031670,29.631663,28.530546,0
SYN/0105,5.129761,3.039674,4.068494,4.110423,3.424911,4.262291,3.603646,93.364100,1,0.000000,0,39.382090,1,37.201734,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,83.668039,1,3.759246,33.893012,26.662303,87.924412,26.719873,84.279659,18.926853,81.928822,18.436290,66.813407,29.315396,28.572436,0
SYN/0106,5.882244,3.383281,4.701043,4.165863,2.903711,3.928407,3.851294,0.000000,0,0.000000,0,41.592449,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,25.818495,1,0.000000,0,0.000000,0,82.070269,1,2.908657,33.633938,26.381972,87.603774,26.697046,83.981790,18.912101,81.906320,18.324319,66.823863,29.870462,28.615417,0
SYN/0107,4.932333,2.590913,4.269878,4.189883,2.840294,4.021509,3.873914,100.812569,1,0.000000,0,0.000000,0,31.743320,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,29.200809,1,0.000000,0,0.000000,0,84.146859,1,3.275803,33.670533,26.177196,87.244595,26.810143,83.688770,19.178057,81.924183,18.736536,67.222925,29.574360,28.252097,0
SYN/0108,5.415318,3.045348,3.823184,3.766025,3.076256,4.002978,3.843470,100.552583,1,0.000000,0,0.000000,0,36.453052,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,82.935050,1,4.119126,33.523535,26.381500,87.692701,27.109701,83.892906,18.960962,81.760103,18.635899,67.085123,29.804197,29.040297,0
SYN/0109,5.205033,2.642307,4.844294,3.636843,2.608127,2.838108,3.875691,93.831430,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,79.609666,1,2.913339,33.758528,26.757478,87.389597,26.604461,84.120338,18.998482,81.811727,18.534972,67.415622,29.380839,29.106633,0
SYN/0110,4.963893,2.229569,4.368082,3.776160,2.795375,3.607180,3.369441,94.127760,1,0.000000,0,40.345518,1,35.949352,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,29.178025,1,0.000000,0,85.269285,1,3.352723,33.910220,26.415496,88.028860,26.577008,84.455970,19.115728,82.186987,18.904380,67.030145,29.974630,28.227919,0
SYN/0111,4.847739,2.440269,4.037890,3.501973,2.650817,3.095794,3.100767,92.796843,1,0.000000,0,36.951533,1,37.106792,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,31.832523,1,0.000000,0,81.239018,1,3.274008,33.668462,26.441032,87.465513,26.184948,84.280332,18.536184,82.128244,19.587945,67.505051,29.615504,28.474318,0
SYN/0112,4.185362,1.778265,4.238428,3.382241,2.400342,3.017292,3.141181,95.325412,1,0.000000,0,31.875236,1,37.089441,1,0.000000,0,0.000000,0,52.984729,1,33.431842,1,0.000000,0,31.411351,1,0.000000,0,80.558780,1,3.500809,33.265463,26.141795,87.830744,26.633483,84.336590,18.984256,82.013861,19.008924,67.380533,29.673368,28.469767,0
SYN/0113,5.133135,2.318644,4.003343,3.566640,2.559624,2.796311,3.453900,98.212984,1,0.000000,0,33.047920,1,41.177798,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,24.874800,1,31.895414,1,0.000000,0,79.899964,1,2.991038,33.770000,26.181923,87.989804,26.415391,84.010455,18.846613,82.227333,18.731774,66.950983,29.340351,28.118443,0
SYN/0114,4.819109,1.485309,3.666764,3.651877,2.560610,3.177096,3.286991,99.338423,1,0.000000,0,38.001694,1,33.242146,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,27.280707,1,0.000000,0,80.786499,1,2.930964,33.612532,25.844273,87.316423,26.905504,84.747464,18.535303,81.901183,18.812787,67.634368,29.252139,28.356935,0
SYN/0115,5.181655,2.077344,4.030290,3.214794,2.475976,2.519158,3.102543,97.042683,1,0.000000,0,34.117376,1,36.204453,1,0.000000,0,0.000000,0,45.841194,1,34.636385,1,0.000000,0,31.210129,1,0.000000,0,80.085396,1,3.327157,33.426350,26.744623,87.380398,26.481158,84.255003,19.368105,81.909908,19.087642,67.469594,29.380874,28.436784,0
SYN/0116,4.668271,2.204850,4.109862,3.586394,2.587250,2.729420,3.160092,95.675684,1,0.000000,0,0.000000,0,37.312620,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,29.736218,1,30.888099,1,0.000000,0,81.257997,1,2.778125,33.471804,27.221851,87.859910,26.256733,84.377332,18.677396,81.593858,18.695489,67.127458,28.838353,28.155252,0
SYN/0117,4.849547,2.271045,4.035601,3.344934,2.730691,2.791319,3.745704,99.252112,1,0.000000,0,36.260172,1,37.251432,1,0.000000,0,0.000000,0,47.549308,1,0.000000,0,26.163870,1,0.000000,0,0.000000,0,81.958662,1,3.105714,33.588915,26.253395,88.021985,26.597116,84.570735,18.673306,82.016843,18.505674,66.975918,29.321369,28.282243,0
SYN/0118,4.585349,2.034593,3.298076,3.438731,2.775499,2.770450,3.226375,98.963138,1,0.000000,0,37.650105,1,28.910743,1,0.000000,0,0.000000,0,62.231589,1,0.000000,0,26.856479,1,26.878197,1,0.000000,0,85.057782,1,4.221550,33.357275,26.003873,86.928922,26.426767,84.105090,18.704611,82.066413,18.918552,67.196925,29.305163,28.169513,0
SYN/0119,5.270340,2.797950,4.362980,3.880369,2.438002,2.940324,3.445364,99.053929,1,0.000000,0,0.000000,0,35.834598,1,0.000000,0,0.000000,0,0.000000,0,39.921812,1,30.345543,1,29.086978,1,0.000000,0,83.109076,1,3.866385,33.484824,26.792375,87.008995,26.483364,84.187972,18.681902,82.715158,18.780142,66.977681,29.407789,27.899156,0
SYN/0120,4.972040,3.393296,4.011316,3.634225,3.061905,3.902076,3.803398,95.587550,1,0.000000,0,30.822334,1,32.527782,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,81.938138,1,3.401786,33.723300,26.632569,87.698223,26.423308,84.092741,18.489674,81.758225,18.613398,66.762808,29.531977,28.858988,0
SYN/0121,5.056991,3.320432,3.993294,3.816661,2.739580,3.809978,3.667770,96.051189,1,0.000000,0,0.000000,0,38.580874,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,29.045918,1,0.000000,0,0.000000,0,84.498865,1,3.588736,33.576938,26.606086,88.116849,26.551287,84.166088,19.352616,82.290265,18.703706,67.101556,29.458614,28.608544,0
SYN/0122,5.043020,2.783006,4.133783,3.757052,2.821235,3.940413,3.866214,96.615073,1,0.000000,0,0.000000,0,32.101705,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,29.478713,1,0.000000,0,0.000000,0,80.905936,1,3.050041,33.211211,26.355199,87.550420,26.330143,84.146896,18.918304,82.266824,18.770236,67.219731,29.237520,28.671629,0
SYN/0123,5.666272,3.912012,4.696881,4.129879,2.992449,3.927035,4.195544,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,78.526132,1,2.216341,33.355725,26.281307,87.447007,26.832303,84.458185,18.923357,81.888816,19.107857,67.094073,29.154519,27.985125,0
SYN/0124,5.500618,3.994678,5.229372,4.072130,2.906737,3.577523,4.156801,0.000000,0,0.000000,0,34.121353,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,85.406291,1,3.008950,33.667631,26.567555,87.407165,26.664137,83.957411,18.717373,82.338083,19.092397,66.888087,29.179927,28.306321,0
SYN/0125,5.902755,3.372747,4.693384,4.239147,3.072129,4.285982,4.025508,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,26.972549,1,0.000000,0,0.000000,0,91.362139,1,3.085537,33.385813,26.826008,87.047689,26.528296,84.798329,18.865140,81.480010,18.681225,67.536355,29.512821,28.248343,0
SYN/0126,5.494427,3.576120,4.708359,4.367639,3.310485,4.136804,3.833671,93.963587,1,0.000000,0,36.216602,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,77.787279,1,3.316555,33.622981,26.500987,86.970029,26.264297,84.561352,18.923765,81.574897,19.506746,67.091317,29.515300,28.619857,0
SYN/0127,5.572684,3.481711,5.222873,4.290419,3.254165,4.155850,3.885707,0.000000,0,0.000000,0,26.836565,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,34.168681,1,0.000000,0,0.000000,0,83.663119,1,3.336638,33.396939,26.410253,87.690184,26.666163,84.160077,18.863974,82.413950,19.162856,67.243223,29.915733,28.384066,0
SYN/0128,6.119905,3.909827,5.300000,3.821311,2.921939,4.058652,4.125857,0.000000,0,0.000000,0,37.818591,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,30.678324,1,0.000000,0,0.000000,0,81.093405,1,2.745443,33.185423,26.174389,87.666640,26.491913,84.264603,19.050244,81.811804,19.239698,67.019687,29.269972,28.644716,0
SYN/0129,5.002600,3.249472,4.777165,3.664648,3.235647,4.306894,3.908952,96.599632,1,0.000000,0,32.315405,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,26.186253,1,0.000000,0,0.000000,0,86.532349,1,3.601116,33.383931,26.629855,87.528150,26.386514,83.912462,19.322535,81.238238,19.039358,66.960877,29.276898,29.007695,0
SYN/0130,5.235761,3.127972,4.360882,4.032769,2.861629,3.277842,3.726860,99.353262,1,0.000000,0,0.000000,0,41.710278,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,28.215818,1,0.000000,0,0.000000,0,81.778834,1,4.124267,33.600874,25.686584,87.697890,26.511364,84.213035,18.973784,81.991397,18.784216,67.283913,29.237376,28.215694,0
SYN/0131,6.236544,2.920712,4.333570,3.578514,2.900939,3.349442,3.715033,0.000000,0,0.000000,0,0.000000,0,30.232475,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,30.454770,1,0.000000,0,0.000000,0,80.250383,1,2.388417,33.836535,26.375668,87.454560,26.331902,84.307538,18.631873,81.323447,18.922139,67.255731,29.340110,28.155629,0
SYN/0132,5.226681,2.414187,3.891831,3.649860,2.968788,3.391217,3.610427,99.016984,1,0.000000,0,32.614513,1,26.254374,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,77.591091,1,4.026538,33.762697,25.739192,87.145872,26.460296,84.058268,18.502685,82.583429,18.893762,67.242445,29.192396,28.716682,0
SYN/0133,4.956461,2.679607,4.279773,3.396555,3.041760,3.425307,3.852661,94.514299,1,0.000000,0,0.000000,0,33.142353,1,0.000000,0,0.000000,0,49.757580,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,84.810129,1,3.312596,33.573433,26.383357,87.090713,26.928501,84.159454,19.123925,81.774391,18.750547,66.839944,29.770800,28.593423,0
SYN/0134,5.060116,3.143274,4.346902,3.803069,2.365655,3.041296,3.299222,93.828463,1,0.000000,0,29.023551,1,34.787374,1,0.000000,0,0.000000,0,0.000000,0,41.631794,1,32.543620,1,28.731257,1,0.000000,0,76.807008,1,3.180401,33.599943,25.752525,87.588852,26.193921,84.230392,18.576679,82.127274,18.805798,67.520110,29.402020,28.269407,0
SYN/0135,4.772381,1.896620,4.038998,3.705838,3.081707,2.959896,3.363598,99.145072,1,0.000000,0,39.345304,1,32.532082,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,27.548974,1,0.000000,0,78.749343,1,4.031412,33.766048,26.196495,87.753778,26.577309,84.045013,19.127449,82.116792,18.864710,67.087424,29.529316,28.568816,0
